user,date,label,amount,category,recurring,is_anomaly,anomaly_type
user_6,2024-04-13 00:00:00,STEAM GAMES,61.86,Leisure,False,False,none
user_6,2024-04-14 00:00:00,INTERMARCHE,71.22,Groceries,False,False,none
user_6,2024-04-14 00:00:00,PARKING INDIGO SAINT CHRISTIANENEC,39.05,Transport,False,False,none
user_6,2024-04-15 00:00:00,ASSURANCE MAAF,53.11,Insurance,True,False,none
user_6,2024-04-15 00:00:00,UBER LECLERCQBOEUF,29.31,Transport,False,False,none
user_6,2024-04-16 00:00:00,MONOPRIX,64.65,Groceries,False,False,none
user_6,2024-04-16 00:00:00,CB RATP NAVIGO,1.32,Transport,False,False,none
user_6,2024-04-17 00:00:00,MONOPRIX COLAS,63.36,Groceries,False,False,none
user_6,2024-04-17 00:00:00,LIDL SAINTE MAGGIE,59.36,Groceries,False,False,none
user_6,2024-04-17 00:00:00,STARBUCKS,27.43,Restaurants,False,False,none
user_6,2024-04-17 00:00:00,UBER EATS 04,48.66,Restaurants,False,False,none
user_6,2024-04-17 00:00:00,TOTAL ENERGIES SANCHEZ-SUR-MER,81.93,Transport,False,False,none
user_6,2024-04-19 00:00:00,FRANPRIX,11.34,Groceries,False,False,none
user_6,2024-04-19 00:00:00,NETFLIX.COM LEBLANC,81.54,Leisure,False,False,none
user_6,2024-04-20 00:00:00,STEAM GAMES,46.44,Leisure,False,False,none
user_6,2024-04-21 00:00:00,CASINO SUPERMARCHE,18.69,Groceries,False,False,none
user_6,2024-04-21 00:00:00,LE BISTROT LESAGE,51.05,Restaurants,False,False,none
user_6,2024-04-22 00:00:00,SUSHI SHOP 12,8.04,Restaurants,False,False,none
user_6,2024-04-23 00:00:00,APPLE STORE,927.03,Shopping,False,True,wrong_category
user_6,2024-04-23 00:00:00,SHEIN SAINTE PAULETTEBOURG,101.0,Shopping,False,False,none
user_6,2024-04-26 00:00:00,BLABLACAR ROSSIDAN,20.33,Transport,False,False,none
user_6,2024-05-01 00:00:00,AMAZON PRIME BLANCHETBOEUF,104.77,Leisure,False,False,none
user_6,2024-05-01 00:00:00,CB H&M,64.4,Shopping,False,False,none
user_6,2024-05-02 00:00:00,LIDL,63.78,Groceries,False,False,none
user_6,2024-05-02 00:00:00,CB STARBUCKS,1.32,Restaurants,False,False,none
user_6,2024-05-02 00:00:00,UBER 08,24.65,Transport,False,False,none
user_6,2024-05-02 00:00:00,ZALANDO,113.62,Shopping,False,False,none
user_6,2024-05-03 00:00:00,LOYER APPARTEMENT,1041.79,Housing,True,False,none
user_6,2024-05-03 00:00:00,LIDL,91.29,Groceries,False,False,none
user_6,2024-05-03 00:00:00,LECLERC 20,35.71,Groceries,False,False,none
user_6,2024-05-03 00:00:00,DECATHLON SAINT GILBERT,68.77,Leisure,False,False,none
user_6,2024-05-04 00:00:00,KFC,28.94,Restaurants,False,False,none
user_6,2024-05-04 00:00:00,TOTAL ENERGIES,75.61,Transport,False,False,none
user_6,2024-05-05 00:00:00,ABONNEMENT SALLE SPORT,39.51,Leisure,True,False,none
user_6,2024-05-05 00:00:00,FRANPRIX TOUSSAINT-SUR-LESAGE,30.2,Groceries,False,False,none
user_6,2024-05-05 00:00:00,INTERMARCHE,41.39,Groceries,False,False,none
user_6,2024-05-05 00:00:00,ESSO STATION 20,109.35,Transport,False,False,none
user_6,2024-05-05 00:00:00,ZALANDO,78.6,Shopping,False,False,none
user_6,2024-05-06 00:00:00,LECLERC SAINT CHARLESDAN,84.6,Groceries,False,False,none
user_6,2024-05-08 00:00:00,EDF ELECTRICITE,84.86,Utilities,True,False,none
user_6,2024-05-08 00:00:00,NETFLIX.COM PETIT,30.05,Leisure,False,False,none
user_6,2024-05-08 00:00:00,PHARMACIE,55.98,Health,False,False,none
user_6,2024-05-09 00:00:00,CB SPOTIFY,1.32,Leisure,False,False,none
user_6,2024-05-12 00:00:00,ORANGE MOBILE,33.25,Utilities,True,False,none
user_6,2024-05-12 00:00:00,LECLERC DELMAS-SUR-FERRAND,85.64,Groceries,False,False,none
user_6,2024-05-13 00:00:00,KFC SAINTE DIANE,37.67,Restaurants,False,False,none
user_6,2024-05-13 00:00:00,SUSHI SHOP NICOLAS,59.63,Restaurants,False,False,none
user_6,2024-05-14 00:00:00,SPOTIFY MARION,27.24,Leisure,False,False,none
user_6,2024-05-14 00:00:00,SEPHORA GUILLOU,88.72,Shopping,False,False,none
user_6,2024-05-15 00:00:00,ASSURANCE MAAF,52.52,Insurance,True,False,none
user_6,2024-05-16 00:00:00,CB FRANPRIX,80.62,Groceries,False,False,none
user_6,2024-05-17 00:00:00,MONOPRIX,51.98,Groceries,False,False,none
user_6,2024-05-17 00:00:00,FRANPRIX,14.74,Groceries,False,False,none
user_6,2024-05-18 00:00:00,LECLERC SAINT THÉODORE,66.74,Groceries,False,False,none
user_6,2024-05-18 00:00:00,MCDONALDS DELANNOY-SUR-MERCIER,56.63,Restaurants,False,False,none
user_6,2024-05-18 00:00:00,UBER BOUCHERBOEUF,11.81,Transport,False,False,none
user_6,2024-05-20 00:00:00,CASINO SUPERMARCHE SAINT ALEXANDRIA,37.85,Groceries,False,False,none
user_6,2024-05-20 00:00:00,LECLERC BARTHELEMYNEC,62.75,Groceries,False,False,none
user_6,2024-05-21 00:00:00,APPLE STORE PIERRE,47.63,Shopping,False,False,none
user_6,2024-05-28 00:00:00,CINEMA UGC DIALLO-LES-BAINS,34.23,Leisure,False,False,none
user_6,2024-06-02 00:00:00,FRANPRIX SAINTE LAURENTDAN,73.41,Groceries,False,False,none
user_6,2024-06-03 00:00:00,LOYER APPARTEMENT,1032.01,Housing,True,False,none
user_6,2024-06-04 00:00:00,LECLERC,47.3,Groceries,False,False,none
user_6,2024-06-05 00:00:00,ABONNEMENT SALLE SPORT,40.47,Leisure,True,False,none
user_6,2024-06-05 00:00:00,SPOTIFY CHARLES,1.32,Leisure,False,False,none
user_6,2024-06-05 00:00:00,DECATHLON,14.99,Leisure,False,False,none
user_6,2024-06-05 00:00:00,OPTIC 2000,37.92,Health,False,False,none
user_6,2024-06-07 00:00:00,MCDONALDS ROUSSET,44.38,Restaurants,False,False,none
user_6,2024-06-08 00:00:00,EDF ELECTRICITE,84.53,Utilities,True,False,none
user_6,2024-06-10 00:00:00,INTERMARCHE,100.85,Groceries,False,False,none
user_6,2024-06-10 00:00:00,INTERMARCHE 07,50.28,Groceries,False,False,none
user_6,2024-06-10 00:00:00,BLABLACAR CHARLES,65.82,Transport,False,False,none
user_6,2024-06-11 00:00:00,CB STARBUCKS,6.81,Restaurants,False,False,none
user_6,2024-06-12 00:00:00,ORANGE MOBILE,32.99,Utilities,True,False,none
user_6,2024-06-12 00:00:00,AMAZON.FR,65.29,Shopping,False,False,none
user_6,2024-06-15 00:00:00,ASSURANCE MAAF,52.6,Insurance,True,False,none
user_6,2024-06-15 00:00:00,LIDL,56.97,Groceries,False,False,none
user_6,2024-06-16 00:00:00,LIDL,63.67,Groceries,False,False,none
user_6,2024-06-16 00:00:00,FNAC MOULIN-LES-BAINS,48.5,Leisure,False,False,none
user_6,2024-06-16 00:00:00,DOCTOLIB GILLET,47.44,Health,False,False,none
user_6,2024-06-18 00:00:00,LE BISTROT LEFORT,55.35,Restaurants,False,False,none
user_6,2024-06-19 00:00:00,CB INTERMARCHE,59.61,Groceries,False,False,none
user_6,2024-06-19 00:00:00,CARREFOUR,73.66,Groceries,False,False,none
user_6,2024-06-20 00:00:00,CASINO SUPERMARCHE MORENO-SUR-DANIEL,75.1,Groceries,False,False,none
user_6,2024-06-20 00:00:00,LIDL SAINTE MATTHIEU,20.17,Groceries,False,False,none
user_6,2024-06-20 00:00:00,LE BISTROT SAINT GUY,1.59,Restaurants,False,False,none
user_6,2024-06-21 00:00:00,INTERMARCHE,59.24,Groceries,False,False,none
user_6,2024-06-21 00:00:00,VELIB,3.07,Transport,False,False,none
user_6,2024-06-22 00:00:00,STARBUCKS 13,45.23,Restaurants,False,True,frequency_burst
user_6,2024-06-22 03:00:00,STARBUCKS 13,45.23,Restaurants,False,True,frequency_burst
user_6,2024-06-22 03:00:00,STARBUCKS 13,45.23,Restaurants,False,True,frequency_burst
user_6,2024-06-22 06:00:00,STARBUCKS 13,45.23,Restaurants,False,True,frequency_burst
user_6,2024-06-22 07:00:00,STARBUCKS 13,45.23,Restaurants,False,True,frequency_burst
user_6,2024-06-22 09:00:00,STARBUCKS 13,45.23,Restaurants,False,True,frequency_burst
user_6,2024-06-23 00:00:00,CASINO SUPERMARCHE 06,54.53,Groceries,False,False,none
user_6,2024-06-23 00:00:00,DELIVEROO SAINTE ALAIN,39.66,Restaurants,False,False,none
user_6,2024-06-24 00:00:00,LECLERC,23.07,Groceries,False,False,none
user_6,2024-06-25 00:00:00,CULTURA,1.32,Leisure,False,False,none
user_6,2024-06-26 00:00:00,UBER SAINT LOUIS,34.89,Transport,False,False,none
user_6,2024-07-01 00:00:00,LECLERC SCHNEIDER,71.69,Groceries,False,False,none
user_6,2024-07-01 00:00:00,AUCHAN,45.58,Groceries,False,False,none
user_6,2024-07-01 00:00:00,RATP NAVIGO MILLET,161.01,Transport,False,False,none
user_6,2024-07-01 00:00:00,VELIB,119.98,Transport,False,True,duplicate
user_6,2024-07-01 00:00:00,SPOTIFY,97.53,Leisure,False,False,none
user_6,2024-07-01 00:02:00,VELIB,119.98,Transport,False,True,duplicate
user_6,2024-07-02 00:00:00,VELIB,33.93,Transport,False,False,none
user_6,2024-07-03 00:00:00,LOYER APPARTEMENT,1017.85,Housing,True,False,none
user_6,2024-07-03 00:00:00,MCDONALDS DUMONT,1.59,Restaurants,False,False,none
user_6,2024-07-05 00:00:00,ABONNEMENT SALLE SPORT,39.96,Leisure,True,False,none
user_6,2024-07-05 00:00:00,MCDONALDS,37.32,Restaurants,False,False,none
user_6,2024-07-06 00:00:00,ESSO STATION,25.09,Transport,False,False,none
user_6,2024-07-06 00:00:00,SNCF INTERNET 15,1.85,Transport,False,False,none
user_6,2024-07-08 00:00:00,EDF ELECTRICITE,85.85,Utilities,True,False,none
user_6,2024-07-08 00:00:00,PARKING INDIGO,1.85,Transport,False,False,none
user_6,2024-07-09 00:00:00,VELIB LAINE,58.94,Transport,False,False,none
user_6,2024-07-09 00:00:00,CB DECATHLON,53.21,Leisure,False,False,none
user_6,2024-07-10 00:00:00,PARKING INDIGO,130.79,Transport,False,False,none
user_6,2024-07-11 00:00:00,AUCHAN,92.52,Groceries,False,False,none
user_6,2024-07-12 00:00:00,ORANGE MOBILE,33.58,Utilities,True,False,none
user_6,2024-07-14 00:00:00,NETFLIX.COM,487.61,Leisure,False,True,amount_spike
user_6,2024-07-15 00:00:00,ASSURANCE MAAF,52.82,Insurance,True,False,none
user_6,2024-07-16 00:00:00,MCDONALDS,36.34,Restaurants,False,False,none
user_6,2024-07-16 00:00:00,OPTIC 2000 SAUVAGE,75.0,Health,False,False,none
user_6,2024-07-17 00:00:00,BOULANGERIE PAUL,30.88,Restaurants,False,False,none
user_6,2024-07-17 00:00:00,PARKING INDIGO MARCHAND,64.28,Transport,False,False,none
user_6,2024-07-17 00:00:00,FNAC 09,41.96,Leisure,False,False,none
user_6,2024-07-18 00:00:00,MONOPRIX 12,50.27,Groceries,False,False,none
user_6,2024-07-18 00:00:00,LECLERC,101.61,Groceries,False,False,none
user_6,2024-07-19 00:00:00,KFC,9.4,Restaurants,False,False,none
user_6,2024-07-19 00:00:00,RATP NAVIGO HAMELBOEUF,37.6,Transport,False,False,none
user_6,2024-07-21 00:00:00,STARBUCKS LEMONNIERBOEUF,89.41,Restaurants,False,False,none
user_6,2024-07-21 00:00:00,RATP NAVIGO SAINTE SOPHIEBOURG,44.78,Transport,False,False,none
user_6,2024-07-21 00:00:00,STEAM GAMES,3.48,Leisure,False,False,none
user_6,2024-07-21 00:00:00,MUTUELLE 13,310.65,Health,False,True,amount_spike
user_6,2024-07-22 00:00:00,INTERMARCHE,77.42,Groceries,False,False,none
user_6,2024-07-22 00:00:00,MONOPRIX,66.34,Groceries,False,False,none
user_6,2024-07-23 00:00:00,MONOPRIX,79.47,Groceries,False,False,none
user_6,2024-07-23 00:00:00,DENTISTE 10,62.37,Health,False,False,none
user_6,2024-07-25 00:00:00,AUCHAN,73.82,Groceries,False,False,none
user_6,2024-07-25 00:00:00,LE BISTROT BOUSQUET-SUR-MER,41.08,Restaurants,False,False,none
user_6,2024-07-25 00:00:00,CB ZALANDO,59.8,Shopping,False,False,none
user_6,2024-07-26 00:00:00,H&M,85.2,Shopping,False,False,none
user_6,2024-07-27 00:00:00,CB UBER EATS,36.25,Restaurants,False,False,none
user_6,2024-07-27 00:00:00,OPTIC 2000,62.31,Health,False,False,none
user_6,2024-07-28 00:00:00,SHEIN 18,80.14,Shopping,False,False,none
user_6,2024-08-02 00:00:00,LECLERC SAINTE CAPUCINEBOEUF,80.01,Groceries,False,False,none
user_6,2024-08-03 00:00:00,LOYER APPARTEMENT,1021.21,Housing,True,False,none
user_6,2024-08-03 00:00:00,INTERMARCHE,1.32,Groceries,False,False,none
user_6,2024-08-04 00:00:00,CASINO SUPERMARCHE SAINTE DENISE,87.21,Groceries,False,False,none
user_6,2024-08-04 00:00:00,PARKING INDIGO,44.38,Transport,False,False,none
user_6,2024-08-05 00:00:00,ABONNEMENT SALLE SPORT,40.49,Leisure,True,False,none
user_6,2024-08-05 00:00:00,DENTISTE,41.42,Health,False,False,none
user_6,2024-08-07 00:00:00,SUSHI SHOP,45.86,Restaurants,False,False,none
user_6,2024-08-07 00:00:00,AMAZON PRIME SAMSON-LES-BAINS,39.55,Leisure,False,False,none
user_6,2024-08-07 00:00:00,AMAZON.FR REYNAUD,48.35,Shopping,False,False,none
user_6,2024-08-08 00:00:00,EDF ELECTRICITE,84.39,Utilities,True,False,none
user_6,2024-08-08 00:00:00,MCDONALDS,64.37,Restaurants,False,False,none
user_6,2024-08-10 00:00:00,FRANPRIX,46.7,Groceries,False,False,none
user_6,2024-08-10 00:00:00,NETFLIX.COM,29.86,Leisure,False,False,none
user_6,2024-08-11 00:00:00,STARBUCKS,51.99,Restaurants,False,False,none
user_6,2024-08-11 00:00:00,LE BISTROT,79.94,Restaurants,False,False,none
user_6,2024-08-11 00:00:00,TOTAL ENERGIES,16.98,Transport,False,False,none
user_6,2024-08-12 00:00:00,ORANGE MOBILE,33.28,Utilities,True,False,none
user_6,2024-08-14 00:00:00,INTERMARCHE,79.94,Groceries,False,False,none
user_6,2024-08-15 00:00:00,ASSURANCE MAAF,53.75,Insurance,True,False,none
user_6,2024-08-16 00:00:00,UBER EATS DESCHAMPS,48.13,Restaurants,False,False,none
user_6,2024-08-17 00:00:00,RATP NAVIGO 13,1.85,Transport,False,False,none
user_6,2024-08-18 00:00:00,BOULANGERIE PAUL,28.52,Restaurants,False,False,none
user_6,2024-08-20 00:00:00,AMAZON.FR 15,41.93,Shopping,False,False,none
user_6,2024-08-22 00:00:00,UBER EATS SAINTE AUGUSTE-SUR-MER,1.59,Restaurants,False,False,none
user_6,2024-08-22 00:00:00,MCDONALDS AUBERT,68.29,Restaurants,False,False,none
user_6,2024-08-22 00:00:00,BOULANGERIE PAUL,84.76,Restaurants,False,False,none
user_6,2024-08-23 00:00:00,CARREFOUR 15,48.8,Groceries,False,False,none
user_6,2024-08-23 00:00:00,LIDL LAURENT-LES-BAINS,93.21,Groceries,False,False,none
user_6,2024-08-24 00:00:00,LIDL 09,40.17,Groceries,False,False,none
user_6,2024-08-25 00:00:00,AUCHAN 12,40.02,Groceries,False,False,none
user_6,2024-08-25 00:00:00,AUCHAN 03,63.09,Groceries,False,False,none
user_6,2024-08-25 00:00:00,MCDONALDS BLANCHETBOURG,14.41,Restaurants,False,False,none
user_6,2024-08-25 00:00:00,IKEA COURTOIS-SUR-BOULAY,172.26,Shopping,False,False,none
user_6,2024-08-26 00:00:00,VELIB CARRE,42.57,Transport,False,False,none
user_6,2024-08-27 00:00:00,STARBUCKS,16.6,Restaurants,False,False,none
user_6,2024-08-27 00:00:00,STEAM GAMES,21.66,Leisure,False,False,none
user_6,2024-08-28 00:00:00,UBER,138.89,Transport,False,False,none
user_6,2024-09-01 00:00:00,CARREFOUR SAINTE SUZANNE,68.85,Groceries,False,False,none
user_6,2024-09-02 00:00:00,LE BISTROT,12.01,Restaurants,False,False,none
user_6,2024-09-02 00:00:00,TOTAL ENERGIES DUHAMEL,17.99,Transport,False,False,none
user_6,2024-09-03 00:00:00,LOYER APPARTEMENT,1017.77,Housing,True,False,none
user_6,2024-09-03 00:00:00,UBER,16.01,Transport,False,False,none
user_6,2024-09-04 00:00:00,ZALANDO 07,29.12,Shopping,False,False,none
user_6,2024-09-05 00:00:00,ABONNEMENT SALLE SPORT,39.16,Leisure,True,False,none
user_6,2024-09-06 00:00:00,LECLERC 19,39.28,Groceries,False,False,none
user_6,2024-09-06 00:00:00,MONOPRIX,36.42,Groceries,False,False,none
user_6,2024-09-06 00:00:00,DECATHLON SAINTE ROLAND-SUR-MER,26.49,Leisure,False,False,none
user_6,2024-09-07 00:00:00,AUCHAN SAINTE CAMILLE-SUR-MER,36.89,Groceries,False,False,none
user_6,2024-09-07 00:00:00,MONOPRIX PASCALVILLE,84.67,Groceries,False,False,none
user_6,2024-09-07 00:00:00,RATP NAVIGO,79.35,Transport,False,False,none
user_6,2024-09-08 00:00:00,EDF ELECTRICITE,86.75,Utilities,True,False,none
user_6,2024-09-09 00:00:00,VELIB,43.68,Transport,False,False,none
user_6,2024-09-10 00:00:00,AUCHAN,57.65,Groceries,False,False,none
user_6,2024-09-10 00:00:00,OPTIC 2000 MARTELBOURG,76.61,Health,False,False,none
user_6,2024-09-12 00:00:00,ORANGE MOBILE,32.43,Utilities,True,False,none
user_6,2024-09-12 00:00:00,TOTAL ENERGIES,41.7,Transport,False,False,none
user_6,2024-09-12 00:00:00,CULTURA CAMUS-SUR-MICHEL,9.14,Leisure,False,False,none
user_6,2024-09-14 00:00:00,KFC 08,428.03,Restaurants,False,True,amount_spike
user_6,2024-09-15 00:00:00,ASSURANCE MAAF,53.26,Insurance,True,False,none
user_6,2024-09-15 00:00:00,DELIVEROO,67.42,Restaurants,False,False,none
user_6,2024-09-15 00:00:00,MUTUELLE MICHAUD-LES-BAINS,73.83,Health,False,False,none
user_6,2024-09-19 00:00:00,MONOPRIX 14,92.15,Groceries,False,False,none
user_6,2024-09-19 00:00:00,DELIVEROO,33.03,Restaurants,False,False,none
user_6,2024-09-19 00:00:00,ZALANDO RUIZ,120.16,Shopping,False,False,none
user_6,2024-09-20 00:00:00,SUSHI SHOP,30.95,Restaurants,False,False,none
user_6,2024-09-22 00:00:00,BLABLACAR,1.32,Transport,False,False,none
user_6,2024-09-22 00:00:00,AMAZON PRIME DUBOIS-LES-BAINS,66.61,Leisure,False,False,none
user_6,2024-09-22 00:00:00,DENTISTE,53.72,Health,False,False,none
user_6,2024-09-23 00:00:00,VELIB,44.1,Transport,False,False,none
user_6,2024-09-23 00:00:00,UBER SAINTE HÉLÈNEDAN,44.11,Transport,False,False,none
user_6,2024-09-24 00:00:00,SHEIN 16,1.32,Shopping,False,False,none
user_6,2024-09-25 00:00:00,STARBUCKS SIMON-SUR-DUHAMEL,52.69,Restaurants,False,False,none
user_6,2024-09-25 00:00:00,TOTAL ENERGIES DUVAL,26.67,Transport,False,False,none
user_6,2024-09-26 00:00:00,MCDONALDS 13,12.35,Restaurants,False,False,none
user_6,2024-09-26 00:00:00,VELIB ANDRENEC,25.45,Transport,False,False,none
user_6,2024-09-26 00:00:00,SPOTIFY MULLERDAN,37.42,Leisure,False,False,none
user_6,2024-09-27 00:00:00,DECATHLON,35.93,Leisure,False,False,none
user_6,2024-10-01 00:00:00,STARBUCKS,62.35,Restaurants,False,False,none
user_6,2024-10-02 00:00:00,LIDL TEXIER-SUR-MER,50.44,Groceries,False,False,none
user_6,2024-10-02 00:00:00,UBER EATS,51.05,Restaurants,False,False,none
user_6,2024-10-02 00:00:00,VELIB,66.21,Transport,False,False,none
user_6,2024-10-03 00:00:00,LOYER APPARTEMENT,1038.99,Housing,True,False,none
user_6,2024-10-04 00:00:00,MONOPRIX,74.47,Groceries,False,False,none
user_6,2024-10-05 00:00:00,ABONNEMENT SALLE SPORT,39.68,Leisure,True,False,none
user_6,2024-10-05 00:00:00,LIDL 19,51.19,Groceries,False,False,none
user_6,2024-10-06 00:00:00,CB LIDL,65.79,Groceries,False,False,none
user_6,2024-10-06 00:00:00,CASINO SUPERMARCHE MICHAUD,34.97,Groceries,False,False,none
user_6,2024-10-06 00:00:00,UBER,43.39,Transport,False,False,none
user_6,2024-10-07 00:00:00,FNAC SAINTE ANOUKDAN,42.25,Leisure,False,False,none
user_6,2024-10-08 00:00:00,EDF ELECTRICITE,84.32,Utilities,True,False,none
user_6,2024-10-09 00:00:00,SUSHI SHOP COLIN,21.09,Restaurants,False,False,none
user_6,2024-10-10 00:00:00,CARREFOUR,76.66,Groceries,False,False,none
user_6,2024-10-10 00:00:00,VELIB BOUCHETBOURG,46.46,Transport,False,False,none
user_6,2024-10-12 00:00:00,ORANGE MOBILE,33.46,Utilities,True,False,none
user_6,2024-10-12 00:00:00,SPOTIFY,99.03,Leisure,False,False,none
user_6,2024-10-12 00:00:00,STEAM GAMES SAINT LUCIE,22.12,Leisure,False,False,none
user_6,2024-10-14 00:00:00,AUCHAN BARON-SUR-MER,64.44,Groceries,False,False,none
user_6,2024-10-14 00:00:00,CASINO SUPERMARCHE SAINTE MADELEINEDAN,79.25,Groceries,False,False,none
user_6,2024-10-14 00:00:00,SPOTIFY GUILLOU,49.8,Leisure,False,False,none
user_6,2024-10-15 00:00:00,ASSURANCE MAAF,52.98,Insurance,True,False,none
user_6,2024-10-15 00:00:00,KFC,32.22,Restaurants,False,False,none
user_6,2024-10-15 00:00:00,SUSHI SHOP 06,1.32,Restaurants,False,False,none
user_6,2024-10-16 00:00:00,MONOPRIX RUIZ-SUR-COSTE,67.67,Groceries,False,False,none
user_6,2024-10-17 00:00:00,SPOTIFY 13,30.41,Leisure,False,False,none
user_6,2024-10-18 00:00:00,LIDL COHEN,69.78,Groceries,False,False,none
user_6,2024-10-19 00:00:00,INTERMARCHE,42.89,Groceries,False,False,none
user_6,2024-10-21 00:00:00,BLABLACAR SAINT HUGUES,80.71,Transport,False,False,none
user_6,2024-10-23 00:00:00,FNAC,42.0,Leisure,False,False,none
user_6,2024-10-25 00:00:00,DELIVEROO,14.81,Restaurants,False,False,none
user_6,2024-10-25 00:00:00,AMAZON PRIME,46.71,Leisure,False,False,none
user_6,2024-10-26 00:00:00,ESSO STATION KLEINBOURG,1.32,Transport,False,False,none
user_6,2024-11-02 00:00:00,LECLERC MILLET,105.36,Groceries,False,False,none
user_6,2024-11-03 00:00:00,LOYER APPARTEMENT,1051.65,Housing,True,False,none
user_6,2024-11-03 00:00:00,DOCTOLIB SAINTE ANTOINE,67.29,Health,False,False,none
user_6,2024-11-05 00:00:00,ABONNEMENT SALLE SPORT,39.96,Leisure,True,False,none
user_6,2024-11-05 00:00:00,LIDL,36.45,Groceries,False,False,none
user_6,2024-11-07 00:00:00,STARBUCKS,19.7,Restaurants,False,False,none
user_6,2024-11-08 00:00:00,EDF ELECTRICITE,126.93,Utilities,True,False,none
user_6,2024-11-08 00:00:00,LE BISTROT,9.05,Restaurants,False,False,none
user_6,2024-11-08 00:00:00,AMAZON PRIME GOSSELIN-SUR-MER,68.8,Leisure,False,False,none
user_6,2024-11-09 00:00:00,CASINO SUPERMARCHE,44.54,Groceries,False,False,none
user_6,2024-11-11 00:00:00,LIDL 01,22.25,Groceries,False,False,none
user_6,2024-11-11 00:00:00,BLABLACAR,4.27,Transport,False,False,none
user_6,2024-11-12 00:00:00,ORANGE MOBILE,48.88,Utilities,True,False,none
user_6,2024-11-12 00:00:00,MONOPRIX 15,39.65,Groceries,False,False,none
user_6,2024-11-14 00:00:00,STEAM GAMES,35.32,Leisure,False,False,none
user_6,2024-11-15 00:00:00,ASSURANCE MAAF,53.71,Insurance,True,False,none
user_6,2024-11-15 00:00:00,ESSO STATION,110.27,Transport,False,False,none
user_6,2024-11-16 00:00:00,SUSHI SHOP TRAORENEC,52.12,Restaurants,False,False,none
user_6,2024-11-16 00:00:00,UBER EATS 06,54.33,Restaurants,False,False,none
user_6,2024-11-16 00:00:00,SUSHI SHOP,33.02,Restaurants,False,False,none
user_6,2024-11-16 00:00:00,H&M BAZIN,336.6,Shopping,False,False,none
user_6,2024-11-17 00:00:00,UBER,56.08,Transport,False,False,none
user_6,2024-11-17 00:00:00,PHARMACIE 08,52.11,Health,False,False,none
user_6,2024-11-18 00:00:00,LE BISTROT SAINT JOSEPH,4.22,Restaurants,False,False,none
user_6,2024-11-18 00:00:00,DELIVEROO SAINT CAPUCINE,25.83,Restaurants,False,False,none
user_6,2024-11-19 00:00:00,MONOPRIX,24.32,Groceries,False,False,none
user_6,2024-11-19 00:00:00,ZARA NICOLASBOEUF,140.8,Shopping,False,False,none
user_6,2024-11-20 00:00:00,LECLERC,34.85,Groceries,False,False,none
user_6,2024-11-22 00:00:00,AUCHAN,29.56,Groceries,False,False,none
user_6,2024-11-22 00:00:00,APPLE STORE,192.06,Shopping,False,False,none
user_6,2024-11-23 00:00:00,CASINO SUPERMARCHE DESCAMPS-SUR-MER,65.52,Groceries,False,False,none
user_6,2024-11-24 00:00:00,STARBUCKS SAINTE HONORÉ,64.49,Restaurants,False,False,none
user_6,2024-11-25 00:00:00,LECLERC 16,54.76,Groceries,False,False,none
user_6,2024-11-25 00:00:00,VELIB 10,20.2,Transport,False,False,none
user_6,2024-11-25 00:00:00,H&M,184.75,Shopping,False,False,none
user_6,2024-11-26 00:00:00,IKEA SAINT MONIQUE-LES-BAINS,105.41,Shopping,False,False,none
user_6,2024-11-28 00:00:00,NETFLIX.COM 20,63.22,Leisure,False,False,none
user_6,2024-12-01 00:00:00,AUCHAN 15,37.76,Groceries,False,False,none
user_6,2024-12-03 00:00:00,LOYER APPARTEMENT,1038.6,Housing,True,False,none
user_6,2024-12-04 00:00:00,CB DECATHLON,122.16,Leisure,False,False,none
user_6,2024-12-05 00:00:00,ABONNEMENT SALLE SPORT,40.08,Leisure,True,False,none
user_6,2024-12-05 00:00:00,KFC,22.12,Restaurants,False,False,none
user_6,2024-12-06 00:00:00,CB SNCF INTERNET,31.32,Transport,False,False,none
user_6,2024-12-06 00:00:00,RATP NAVIGO,33.19,Transport,False,False,none
user_6,2024-12-06 00:00:00,FNAC PONS-SUR-WEBER,1.32,Leisure,False,False,none
user_6,2024-12-06 00:00:00,CB STEAM GAMES,65.78,Leisure,False,False,none
user_6,2024-12-06 00:00:00,SEPHORA,109.16,Shopping,False,False,none
user_6,2024-12-07 00:00:00,CASINO SUPERMARCHE RICHARD,103.96,Groceries,False,False,none
user_6,2024-12-07 00:00:00,UBER EATS BOUCHET,33.34,Restaurants,False,False,none
user_6,2024-12-07 00:00:00,MCDONALDS,26.53,Restaurants,False,False,none
user_6,2024-12-08 00:00:00,EDF ELECTRICITE,130.76,Utilities,True,False,none
user_6,2024-12-08 00:00:00,STARBUCKS DIDIER-SUR-HENRY,46.26,Restaurants,False,False,none
user_6,2024-12-09 00:00:00,LIDL DELAUNAYNEC,72.86,Groceries,False,False,none
user_6,2024-12-09 00:00:00,IKEA SAINT THIERRY,48.94,Shopping,False,False,none
user_6,2024-12-11 00:00:00,TOTAL ENERGIES,57.92,Transport,False,False,none
user_6,2024-12-12 00:00:00,ORANGE MOBILE,50.36,Utilities,True,False,none
user_6,2024-12-13 00:00:00,FNAC,13.3,Leisure,False,False,none
user_6,2024-12-14 00:00:00,RATP NAVIGO,48.19,Transport,False,False,none
user_6,2024-12-14 00:00:00,DENTISTE,78.03,Health,False,False,none
